Time|Position_1|Position_2|Position_3|Position_4|Position_5|Position_6|Velocity_1|Velocity_2|Velocity_3|Velocity_4|Velocity_5|Velocity_6|Acceleration_1|Acceleration_2|Acceleration_3|Acceleration_4|Acceleration_5|Acceleration_6
22.351 sec|-0.887838343089886|0.939438362173975|0.238267227473281|1.08134427776074|1.06237126828932|0|0.0126465704804311|-0.0168620939739081|-0.0337241879478162|-0.00421552349347703|-0.0126465704804311|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.371 sec|-0.887578021204679|0.939091266327032|0.237573035779395|1.08125750379901|1.06211094640411|0|0.0133491577293439|-0.0177988769724585|-0.0355977539449171|-0.00444971924311464|-0.0133491577293439|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.391 sec|-0.887303627866217|0.938725408542416|0.236841320210163|1.08116603935285|1.06183655306565|0|0.0140517449782568|-0.018735659971009|-0.037471319942018|-0.00468391499275226|-0.0140517449782567|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.411 sec|-0.887015163074501|0.938340788820128|0.236072080765586|1.08106988442228|1.06154808827393|0|0.0147543322271696|-0.0196724429695594|-0.0393448859391189|-0.00491811074238987|-0.0147543322271696|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.431 sec|-0.88671262682953|0.937937407160167|0.235265317445664|1.08096903900729|1.06124555202896|0|0.0154569194760824|-0.0206092259681099|-0.0412184519362198|-0.00515230649202748|-0.0154569194760824|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.451 sec|-0.886396019131305|0.937515263562533|0.234421030250397|1.08086350310788|1.06092894433074|0|0.0161595067249953|-0.0215460089666603|-0.0430920179333207|-0.00538650224166509|-0.0161595067249952|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.472 sec|-0.886065339979825|0.937074358027227|0.233539219179784|1.08075327672406|1.06059826517926|0|0.0168620939739081|-0.0224827919652108|-0.0449655839304216|-0.00562069799130271|-0.0168620939739081|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.492 sec|-0.885720589375091|0.936614690554248|0.232619884233826|1.08063835985581|1.06025351457452|0|0.0175646812228209|-0.0234195749637612|-0.0468391499275225|-0.00585489374094032|-0.0175646812228209|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.512 sec|-0.885361767317102|0.936136261143596|0.231663025412523|1.08051875250315|1.05989469251653|0|0.0182672684717338|-0.0243563579623117|-0.0487127159246234|-0.00608908949057793|-0.0182672684717338|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.532 sec|-0.884988873805859|0.935639069795272|0.230668642715875|1.08039445466607|1.05952179900529|0|0.0189698557206466|-0.0252931409608621|-0.0505862819217243|-0.00632328524021555|-0.0189698557206466|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.552 sec|-0.884601908841361|0.935123116509276|0.229636736143882|1.08026546634457|1.05913483404079|0|0.0196724429695595|-0.0262299239594126|-0.0524598479188252|-0.00655748098985316|-0.0196724429695594|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.572 sec|-0.884200872423609|0.934588401285606|0.228567305696543|1.08013178753865|1.05873379762304|0|0.0203750302184723|-0.027166706957963|-0.0543334139159261|-0.00679167673949077|-0.0203750302184723|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.592 sec|-0.883785764552603|0.934034924124264|0.227460351373859|1.07999341824832|1.05831868975204|0|0.0210776174673851|-0.0281034899565135|-0.056206979913027|-0.00702587248912838|-0.0210776174673851|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.612 sec|-0.883356585228342|0.93346268502525|0.22631587317583|1.07985035847356|1.05788951042778|0|0.021780204716298|-0.0290402729550639|-0.0580805459101279|-0.007260068238766|-0.0217802047162979|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
22.632 sec|-0.882913334450827|0.932871683988563|0.225133871102456|1.07970260821439|1.05744625965026|0|0.0224827919652108|-0.0299770559536144|-0.0599541119072288|-0.00749426398840361|-0.0224827919652108|0|0.0350801607629689|-0.0467735476839585|-0.0935470953679169|-0.0116933869209896|-0.0350801607629688|0
